episode,rewards,final reward,VL,PL*1e7
0,0.24278950691223145,0.24278950691223145,0.0002996390453345272,0.28419494313425275
1,0.39098745584487915,0.39098745584487915,0.00011546048805444749,0.0002384185730786026
2,36.379998564720154,36.379998564720154,9.796831861272443e-05,-0.6591081813667188
3,56.28734999895096,56.28734999895096,0.0004313514814557378,-0.26774406691743025
4,89.68356239795685,87.7153787612915,0.0005479938208045957,-0.37634372063166666
5,14.729152381420135,7.766744673252106,3.522382815655091e-05,-0.1749992328825556
6,176.65234965085983,185.5829409956932,0.000609590219189354,-0.6836652488573236
7,184.3309508562088,184.3309508562088,0.00029126366657865105,1.1476278416466812
8,232.41897016763687,232.41897016763687,0.00041922141486171725,0.5216598353285917
9,286.7324553132057,286.7324553132057,0.001507161199144689,-0.16117095213985522
10,365.7748153805733,365.7748153805733,0.004532950575156963,0.8239746307481255
11,544.3032894730568,544.3032894730568,0.0019976920772438187,0.4190206581711209
12,387.6627981066704,387.6627981066704,0.002214929280519674,0.21219253909521285
13,643.5353572964668,643.5353572964668,0.029907884465271158,-0.8230209402881883
14,156.67224591970444,28.852924466133118,0.0020307081514273923,-0.18793343770084903
15,1250.2977086305618,1372.5543900728226,0.07859402501224717,1.0652541959643713
16,33.7985337972641,8.388260304927826,0.0018278786240593541,0.0170767311402642
17,1971.7058188915253,13.797248363494873,0.26979510240916965,0.18930435885522456
18,1526.2018020153046,26.139971017837524,0.044853380397905276,-0.7461905227046373
19,123.45261347293854,35.64817899465561,0.019288088227445377,0.007331371065788517
20,2956.6310247182846,29.637197017669678,0.20473249181161954,0.48547981634783355
21,175.0684785246849,6.7704179883003235,0.01886706144395697,0.16254187329423075
22,4501.912258505821,4231.626226021933,0.5067899113968958,0.47785043477688305
23,5017.592386841774,5242.413087541208,1.1439463043514686,-0.1125335735707722
24,559.7161147594452,77.58745783567429,0.21813810404531564,-0.19770860504308985
25,3207.796653866768,38.78991782665253,0.5304614058401012,0.467598439968242
26,4581.610532939434,3770.484335694113,0.9501624001732355,-0.08195638834251895
27,356.43077117204666,45.43187499046326,0.18281480467206315,-0.051334501094402185
28,3612.7018933296204,2246.6557731815556,1.411273852179322,-0.07084012043634402
29,3468.084625005722,4325.829494104932,3.5021302835850774,-0.28246640582096916
30,3314.7273592352867,3610.192618040339,2.853529501564895,-0.2803802523487775
31,3697.253454566002,46.05348378419876,3.439246074308323,-0.01713633568378725
32,3703.0399689674377,3552.0356760983213,3.267857646640343,0.009924173705044836
33,3562.097761631012,3587.130124302126,2.553338368104983,0.015497207961345794
34,3436.3870881199837,3483.057667298155,2.026698765875418,0.33685566336316697
35,3479.378897547722,3457.7144646093657,1.5353915895087809,0.07671117963070628
36,3412.7202674150467,3333.665849773519,1.4313871883138825,0.10064523436881245
37,3288.479601919651,12.811643183231354,1.4869391782374322,0.18750130337252813
38,3270.9079889655113,14.667119026184082,0.8859338103970394,0.023189932196743257
39,3826.2506049871445,3823.882545993688,0.7486268693133246,0.09248778631842924
40,3106.843401193619,15.097737550735474,0.3123979602433458,0.0261664401257633
41,2972.6861014962196,3096.2452977946086,0.30395321000980424,-0.004917383167324374
42,4877.090102255344,7847.674721827174,4.847389350963544,0.10871887390351276
43,4307.637463867664,4307.637463048099,3.265681541041483,0.17356873271978657
44,3820.2086693048477,3820.2086703689492,2.039602976811083,0.11634826435624745
45,4342.512474656105,4342.512474924013,1.711295308191565,-0.04386901952813105
46,3938.5608611106873,3938.560861376769,3.4969128321243237,0.19454956756703723
47,2296.5690138339996,2.4041282534599304,0.17428272755085666,0.07162987980535718
48,3745.906034588814,6015.753066486624,1.321181734151478,0.05388260060357197
49,4623.875140011311,2287.1877327105467,5.844677962079833,0.011339783556607586
50,5023.985076248646,5025.840857493273,0.7457858446655394,0.027656554824062596
51,4944.614735364914,2242.8069111472287,6.1713706262504,-0.2042055058382175
52,5288.66635787487,5290.681573544596,5.659404148029376,0.06103515470812226
53,5218.48554199934,5218.485544117728,3.4672431059276003,-0.047683714754498396
54,5513.157297551632,5513.157298701546,3.0011398105681697,0.13923645347801994
55,5480.358584880829,5480.358585980321,1.2618411854852605,0.06675720420901143
56,5464.628051578999,3099.3965370215137,1.9685140289837801,-0.003784894897496116
57,5045.646699726582,1974.7683819447402,3.3557656980768034,0.022172927938157727
58,5174.930477023125,1662.4979389733635,2.5339121611057958,-0.20292400648713738
59,5458.207469820976,2244.523477658513,0.7060583433772945,-0.01949071792850532
60,5416.128048181534,2219.731365836138,1.5809200341942944,0.08997321110371104
61,5339.124215126038,1739.2456430579186,1.6401877161822742,-0.07811189028927856
62,5610.60145843029,1878.2699860644643,1.7481377419037154,0.007554888936667226
63,5601.807177126408,1668.7807670034235,2.279206961770601,0.14941393899903233
