episode,rewards,final reward,VL,PL*1e7
0,3135.3251984752715,152.81215030373096,0.14737660183182247,-0.9267330369766569
1,3169.3937068562955,148.54434637319306,0.053415850182122825,0.005781650713743147
2,3074.585142619908,479.0539690330058,0.022579182375552533,0.012099743429416776
3,2951.3744907937944,206.53949820633323,0.016097009859837686,0.18733087969735607
4,2780.248204037547,173.35995217000544,0.01217507780824281,0.14206767318114544
5,3261.5139975249767,349.8152689213467,0.017675172381362396,-0.4644394024921894
6,3450.478161677718,450.6352958464835,0.019951571716302182,-0.20980834847250662
7,3562.1148621588945,347.5001060405185,0.02998250325599426,-0.03385543845269012
8,4392.920902259648,305.12216592633183,0.06364424787815424,-0.02312660285497259
9,3681.345600441098,401.7855398540307,0.029885528096339747,-0.12969970875076342
10,3992.8827322870493,314.9972043548579,0.048411220677574224,-0.18215178698710588
11,4105.575066149235,368.43873727705704,0.046757642842852803,0.15068053471622989
12,4015.2828781679273,453.57799362759204,0.05818014040801533,0.1354217538107605
13,4029.589808732271,465.8936383485942,0.05505221554585084,0.12397766369076635
14,4349.4605076015,446.72698761507587,0.07717689305921144,-0.10490417423625331
15,4306.842267155647,455.7585540172786,0.0653268951168166,-0.16212464259979242
16,3815.74883069098,346.40822163150204,0.054486458628921756,0.4377364959395891
17,3999.12334908545,384.43429463945597,0.05373704568423991,0.11444091896350983
18,3976.7922215610743,490.9427970973803,0.052747262305804066,-0.05340575981449547
19,3723.997886285186,336.48787227788887,0.04474115535864442,0.07057189943537878
20,3818.912986524403,417.15775621602273,0.05418695228858084,-0.09822845647988743
21,3988.4024659618735,473.37645110380157,0.06160286178553029,-0.16117095213985522
22,4607.977914571762,471.88072745489444,0.09566855303872424,0.03910064716450279
23,3966.779776841402,405.73949367244705,0.058516806704758464,-0.011444092340440193
24,4055.761933505535,476.9681955059853,0.06458465265746735,-0.06103515470812226
25,3516.7628476321697,340.1632542712917,0.03352510861910974,-0.11920929132713809
26,3687.8729308098555,501.3111273769994,0.031712006633111,-0.0801086397217432
27,3559.565000742674,384.61996609399546,0.041880345060431125,-0.047683714754498396
28,3747.876421585679,263.01517539697664,0.0475307237592679,-0.10156631091717827
29,3275.2006019428372,394.419998653409,0.029198207180723076,0.1602172794434864
30,3372.396056290716,342.82605040740765,0.02653589931057318,0.0400543198608716
31,3552.316804021597,300.9997211419433,0.033882727622514285,0.41586162069506827
32,3513.128835629672,333.0189647893174,0.02139780448478517,-0.565439464139672
33,3357.9559675455093,275.6270914443336,0.024533019501338654,0.15233457162366904
34,2718.395564168226,177.84567048899464,0.0031509952725771863,0.39309263399900374
35,3076.702083479613,324.06960791974353,0.012312380764250279,0.03251433344786392
36,3163.875706585124,379.1901811648968,0.01681637552071693,-0.17529725226950177
37,3094.7752847634256,348.82878853110105,0.015986716818312017,0.03254413627473696
38,3286.4844186604023,431.6331011020153,0.02216860616897952,0.04959106458812812
39,3740.9323834702373,349.7035426395209,0.04722634812704983,0.0200271599304358
40,3659.4909437298775,386.92245869531666,0.04368750121049536,-0.17166136956348055
