episode,rewards,final reward,VL,PL*1e7
0,3135.3251984752715,152.81215030373096,11.35532249981844,0.2479553273815327
1,3247.5386666432023,95.11750954565336,4.727237900601158,0.06353855219742854
2,2877.8310023713857,305.9912171671489,6.102947696854796,0.4899501959698682
3,3785.3482992611825,394.6905180442135,7.5988154501854615,-0.9423494162774659
4,3537.721726000309,388.65821111411725,5.021531038646456,-0.35619734717329266
5,4104.450023196638,132.18039210815525,9.707072239887866,0.0801086397217432
6,3429.318535748869,319.610602439718,6.506943325453166,0.5849599915563886
7,3253.1395008936524,480.8246802784478,9.837812568567976,-0.00819563861220729
8,3418.2299066334963,290.0271348947527,7.776506303231927,-0.1887083023177638
9,3335.088148523122,293.3976227597833,9.258554787575443,-0.029772520004911485
10,3275.7615060694516,456.24686986809184,7.41378472122965,-0.1621842393717543
11,3149.350320417434,645.7120107371555,8.58798930011218,-0.04661083075063743
12,3542.295005515218,267.60662631408104,12.438713043550901,-0.05854666085269855
13,3525.9893442373723,175.97051169916904,10.272396555429772,0.04133581921195173
14,3014.56063676998,260.69602501982536,6.679711435414568,0.18363072840088535
15,3354.4412297718227,232.02972305048021,8.373398322093335,0.06364285987103813
16,3660.45915636234,299.18314408780435,8.581210518185097,-0.028453768230463083
17,3697.2191404998302,580.7356306722461,8.409021232701555,0.03235042012050826
18,4122.334934070706,275.6645960762016,10.908408370199083,0.26082991766429586
19,4722.580477952957,487.39511476848884,13.189611771438695,0.14019012617438875
20,4083.500138312578,183.6091686757195,10.27279284332372,-0.202238563673518
21,3528.361018151045,153.1967632634065,7.391811681699149,0.023208559518650418
22,3809.4228768646717,186.27219393995128,8.657547132878364,-0.05531310964812519
23,4109.238464795053,380.2861795852759,10.808096795142452,0.07838383275782235
24,4456.9017008394,330.2598232078022,11.427169766607165,0.04378706286445322
25,5055.454916633666,578.459313433112,15.339297345921963,-0.11217593964829575
26,4562.8941173926,229.04583319807975,13.530051638808432,0.06762146842476113
27,4822.573554329574,664.539514485438,16.11156847205343,-0.14426186467630941
28,4004.1310723498464,484.50897585271514,9.716111165058765,0.04087388649764989
29,5037.22550958395,463.1372338717444,16.074836682669723,-0.17668307705775987
