# {"t_start": 1604679538.9705229, "env_id": "Qube-100-v0"} 
r,l,t 
2.458682,600,737.473228
0.525913,181,737.595937
0.681378,198,737.73457
0.772028,208,737.878694
0.499395,178,738.00836
2.386875,572,738.424753
2.350005,600,738.852607
2.82307,600,739.260024
0.629259,193,739.389189
2.43619,600,739.781247
2.192617,600,740.205663
2.705298,600,740.612574
2.020319,600,741.006734
1.106877,308,741.207196
0.833538,213,741.353327
2.212297,600,741.774199
1.647407,494,742.096415
2.096632,477,742.421544
1.200493,319,742.642951
2.219952,556,743.022995
2.497369,600,743.454391
2.51701,600,743.869239
1.947261,562,745.544827
2.499805,600,746.003565
0.476655,176,746.167126
2.371839,600,746.653826
1.039681,334,746.895213
0.62169,193,747.029396
0.525158,181,747.174515
1.503653,446,747.503641
2.63046,600,747.972387
2.174428,600,748.470564
2.569842,600,748.974339
2.439038,600,749.434658
0.431449,171,749.570254
1.469769,415,749.873475
2.178601,600,750.284842
2.507838,600,750.692572
2.488859,600,751.113467
1.981515,496,751.471546
0.56144,186,751.608144
0.449983,172,751.719847
1.01493,298,751.918555
2.170954,600,752.325952
1.282967,325,752.554426
1.101801,337,753.953163
1.15029,277,754.150657
1.723675,470,754.483768
1.56769,385,754.765016
0.814809,214,754.913619
2.567659,555,755.29012
2.446028,541,755.66114
0.536551,183,755.785328
0.733037,234,755.963359
1.018077,330,756.17579
2.865372,600,756.588688
0.502155,178,756.711358
2.653088,600,757.151699
0.768847,208,757.295336
1.572607,385,757.548675
0.894937,251,757.732185
0.603829,218,757.899734
2.278352,558,758.290198
2.083203,540,758.690133
1.662287,396,758.971889
1.102093,306,759.189307
1.142985,342,759.429666
2.807954,600,759.837572
1.90016,521,760.201149
2.738851,600,760.606059
2.819024,600,762.213828
2.519818,600,762.63771
2.523141,600,763.058586
2.466225,600,763.47682
2.473617,600,763.897183
1.636788,392,764.166461
1.090012,337,764.447718
2.502565,600,764.883543
1.05826,302,765.117427
2.797057,600,765.529342
2.483319,600,765.950928
2.627344,562,766.331945
2.062939,438,766.637642
0.805211,212,766.779264
2.423236,600,767.207665
1.441161,341,767.443032
0.873471,216,767.599167
1.731416,466,767.927799
2.496389,600,768.389156
0.949379,324,768.627486
2.435608,600,770.464638
1.713457,435,770.784307
2.194815,600,771.198714
2.402938,600,771.630557
2.162696,600,772.05343
2.011212,499,772.396024
2.529444,600,772.811913
1.183614,346,773.064282
2.490486,600,773.479714
2.494105,600,773.902577
2.150832,513,774.250646
2.373308,600,774.671037
1.639748,428,774.992204
2.345352,600,775.411624
0.576548,187,775.54581
2.540894,600,775.986633
0.610925,189,776.121275
2.487664,600,776.547135
1.30707,324,776.774528
1.786673,441,777.07884
2.883662,600,778.695519
2.378668,535,779.072675
0.629897,192,779.203324
0.54422,181,779.338961
0.974709,327,779.562363
2.011115,566,779.975776
0.554254,185,780.098532
1.498334,412,780.382283
1.537196,381,780.663534
2.703087,600,781.094382
2.508438,600,781.522322
2.33906,568,781.910785
2.198335,600,782.324383
2.434378,600,782.757738
2.089845,575,783.178611
1.302204,357,783.425951
2.843157,600,783.85934
1.796705,478,784.191925
2.421775,600,784.631748
2.253564,600,785.071085
0.648313,194,785.208717
2.380691,600,786.939312
1.36463,337,787.20662
1.906999,518,787.587142
1.935981,522,787.964107
0.510858,179,788.086773
0.660058,195,788.232421
2.540635,600,788.684214
2.493965,600,789.126047
2.267131,600,789.541443
1.005538,297,789.737918
2.51569,600,790.150872
0.553486,185,790.294069
0.878813,282,790.635157
0.784571,209,790.807697
2.505698,600,791.245116
0.452162,172,791.360806
2.846166,600,791.814214
2.505488,600,792.231203
2.211172,600,792.671044
2.168399,600,793.106878
2.445372,600,793.544313
2.479048,600,795.516116
1.213522,348,795.762086
2.505125,600,796.194852
1.823832,478,796.525968
1.180295,314,796.743325
0.677493,200,796.887409
0.715578,202,797.02704
1.200761,348,797.271624
2.552116,600,797.71199
1.306026,388,797.995233
2.353323,598,798.403191
1.19421,348,798.672422
2.84348,600,799.124227
2.333187,597,799.534149
0.558707,185,799.670784
2.233048,522,800.049806
2.436827,600,800.446258
2.737389,600,800.864217
0.92881,223,801.027265
1.073843,239,801.196321
2.853043,600,801.635187
1.607596,388,801.904426
1.677143,395,802.174706
2.571553,600,803.7426
1.36669,333,804.00893
0.528553,180,804.131111
2.149361,545,804.546506
2.512252,600,804.984335
2.483753,600,805.424711
0.873963,285,805.645594
0.965036,292,805.859547
2.485044,600,806.286002
2.332778,531,806.658967
0.662452,196,806.799591
1.769767,476,807.139682
2.436202,600,807.572559
1.194236,380,807.846383
1.997822,530,808.233301
1.70837,431,808.560426
0.620513,190,808.705044
1.762009,373,808.976317
2.504714,600,809.383251
2.723545,600,809.796146
0.92361,289,810.008618
2.756998,600,810.494841
2.469182,600,812.292144
2.067574,501,812.670222
2.528955,600,813.152411
0.537054,183,813.283062
2.041314,600,813.76728
2.53239,600,814.228714
1.467372,408,814.524496
1.552452,415,814.857607
2.18151,600,815.305407
1.007557,261,815.495917
2.425188,512,815.846987
1.452734,373,816.094381
2.371002,600,816.517248
2.402137,600,816.922165
2.394108,567,817.314291
1.97502,527,817.671376
2.772384,600,818.074744
1.366328,363,818.356241
2.358926,571,818.776582
2.279271,589,820.660144
0.887222,250,820.830701
1.031703,330,821.067561
1.05924,269,821.246082
0.76732,205,821.390733
1.603374,388,821.653991
0.828394,242,821.832516
1.650219,392,822.120205
2.624523,558,822.51172
2.524013,600,822.912162
2.533225,600,823.321105
1.171527,343,823.575437
2.212401,600,824.041654
2.587018,600,824.492976
2.533213,600,824.924819
1.793235,473,825.243515
2.747041,600,825.648904
2.505975,600,826.053465
0.93943,320,826.265859
1.447511,373,826.516188
0.828603,211,826.671281
1.680193,396,826.946544
0.763301,207,827.097192
1.547387,383,828.647757
2.56662,600,829.072127
1.582331,385,829.347903
2.517616,600,829.758806
1.410461,370,830.014121
1.605632,389,830.283403
1.57698,357,830.530739
1.720858,401,830.804039
1.569764,385,831.08431
1.629259,391,831.340659
2.619434,600,831.752521
2.494365,600,832.18732
0.88166,249,832.361383
0.743492,233,832.524458
3.00326,600,832.936401
2.458714,600,833.353461
1.273634,287,833.548411
1.071413,268,833.736907
1.56274,382,833.995724
2.555127,600,834.40221
1.127451,273,834.594696
1.587932,385,834.85201
2.880258,582,835.248834
1.946146,460,836.833306
1.967176,493,837.202354
2.300355,600,837.628627
2.865446,600,838.052492
2.531206,600,838.503796
1.666876,460,838.841003
0.605602,190,838.970217
2.21164,600,839.387064
2.217946,517,839.738125
2.515405,600,840.153036
1.827356,409,840.447837
1.444825,305,840.6603
2.048907,501,840.983438
2.323508,600,841.393883
2.587303,600,841.810732
2.542723,600,842.250102
1.029222,235,842.411733
2.511441,600,842.842533
0.612118,191,842.970191
1.847006,415,843.247452
0.899838,221,843.409029
0.495875,177,844.760551
0.544249,182,844.905706
0.704297,199,845.046305
2.888831,600,845.474738
1.696835,396,845.769037
1.210193,282,845.965554
2.184929,483,846.291655
2.423259,600,846.681614
1.343775,331,846.908513
2.681461,600,847.32996
2.462532,600,847.738432
1.444764,306,847.945916
0.758392,234,848.106487
0.502757,176,848.230117
2.495121,600,848.68129
0.653204,194,848.827907
2.522987,600,849.247349
0.491184,177,849.376043
0.649097,194,849.507658
2.581824,600,849.924543
2.477481,600,850.349424
2.571861,553,850.716482
2.532161,600,851.133954
1.481373,310,851.346349
0.591045,187,851.468023
0.575131,186,852.839925
2.302337,600,853.312693
1.317253,292,853.514627
2.839526,600,853.938507
1.13205,274,854.129013
2.523107,600,854.547471
0.841659,243,854.721004
0.869542,246,854.885096
1.841964,414,855.174331
2.43939,539,855.564836
1.450997,304,855.770341
2.161182,512,856.124898
2.709217,600,856.553756
2.247647,589,856.975143
2.839969,600,857.395077
1.60318,455,857.704152
1.874182,419,858.004403
0.780604,237,858.173913
0.70203,200,858.309551
2.500356,600,858.755355
1.722373,434,859.064531
0.555404,181,859.197177
0.883532,247,859.362252
1.606922,388,859.639022
2.461198,600,861.316738
0.92449,288,861.519163
2.571963,600,861.9585
2.273098,526,862.321531
0.871325,282,862.52
0.76885,235,862.686556
1.57978,320,862.915538
2.822956,600,863.359862
1.469523,412,863.650058
2.813207,600,864.088036
0.922976,251,864.266557
0.539465,183,864.387232
2.488837,600,864.814598
2.419719,600,865.231034
2.517278,600,865.650587
0.764063,269,865.847061
0.991674,295,866.05405
1.109774,271,866.251485
1.692319,399,866.531736
0.868338,246,866.703319
2.814244,600,867.117772
2.441233,600,867.552627
2.166811,600,867.978487
2.517175,522,869.506778
1.685165,397,869.787028
1.072495,268,869.992478
1.906939,419,870.280218
0.941867,289,870.480685
2.562717,600,870.90856
2.518273,600,871.326982
1.900795,485,871.692972
1.47024,411,871.987204
2.563854,600,872.406106
1.507476,378,872.667953
1.870631,416,872.961167
0.952409,255,873.145673
2.601039,600,873.57804
1.147936,274,873.777505
2.426566,572,874.163511
0.661698,194,874.295163
0.811296,277,874.491637
2.04135,533,874.864641
2.61505,600,875.282028
0.623598,189,875.418663
2.743406,600,875.912493
0.434883,170,877.655357
0.848117,282,877.920194
2.038777,501,878.356028
1.23247,283,878.57945
2.468632,600,879.099138
0.47345,174,879.252233
2.495754,584,879.718001
0.763593,235,879.883557
2.7963,600,880.351306
2.956875,600,880.788762
1.766365,402,881.075961
1.174112,313,881.333312
1.176863,279,881.519774
0.812359,274,881.724733
0.73898,232,881.890333
0.979348,293,882.08287
1.214959,282,882.284793
1.055687,301,882.496374
2.818785,600,882.914762
0.834512,242,883.08331
0.779145,271,883.28178
1.269383,289,883.487321
1.817333,449,883.803183
2.605302,591,884.230115
1.644298,393,884.511419
1.10253,269,884.709889
1.893542,450,885.019024
1.618332,424,886.480825
2.797921,600,886.924269
2.821474,600,887.361608
0.833126,243,887.536148
0.632943,192,887.687252
0.894477,249,887.861371
2.529123,600,888.301236
0.937153,254,888.494679
0.883322,281,888.69565
2.595142,555,889.09858
2.517381,600,889.545949
2.473371,600,889.977793
0.605958,188,890.11343
2.143035,511,890.496916
1.437536,404,890.779668
1.558399,385,891.034009
1.618767,423,891.323251
2.789768,600,891.838872
2.816076,600,892.290337
0.636877,191,892.467862
2.337129,600,892.989297
1.962651,492,893.373337
1.102594,269,893.579783
0.931034,286,895.018461
0.893327,249,895.20699
0.779913,238,895.393475
0.691245,260,895.579928
2.457097,600,896.016274
2.827981,600,896.446669
1.990537,463,896.768772
1.024356,297,896.972225
2.824183,600,897.419116
1.525799,379,897.691483
0.875864,282,897.888956
2.536572,600,898.344247
2.780196,600,898.796037
2.533414,600,899.230412
1.21752,318,899.460304
3.004934,600,899.909103
1.96509,492,900.28214
2.587724,600,900.73692
1.436709,369,901.051097
2.556891,600,901.562239
1.338555,359,901.833517
0.756277,233,901.996116
0.630768,222,902.154219
2.576258,600,903.841755
0.552543,182,903.967427
1.391842,402,904.252676
1.181841,277,904.451184
0.995112,292,904.663577
2.355651,600,905.075476
2.81095,600,905.513896
1.740986,437,905.857211
0.503875,177,905.984372
2.430194,600,906.397271
0.975932,257,906.586272
0.849551,243,906.758323
2.701166,600,907.184254
2.257588,558,907.575794
0.941798,289,907.792271
1.184868,346,908.03513
1.396587,334,908.28845
1.820301,478,908.627585
1.524676,347,908.8904
2.164143,513,909.273892
0.859303,280,909.484329
0.583775,187,909.624954
0.608957,218,909.771109
0.405233,167,909.89075
2.72354,600,910.315163
0.480058,175,910.449273
2.497852,600,912.192742
0.68039,196,912.32439
0.881932,248,912.499941
0.86264,245,912.676892
1.022587,297,912.887218
2.490628,600,913.342967
0.672676,194,913.484642
2.367757,600,913.958139
1.756611,440,914.267316
1.227259,283,914.473764
1.098318,302,914.683204
2.480213,600,915.080142
0.532808,181,915.20433
1.166383,313,915.412809
1.055206,302,915.629204
1.30923,328,915.885022
2.228624,554,916.259021
1.047406,299,916.468048
2.256097,600,916.885935
2.813723,600,917.308863
1.446465,407,917.588077
1.503058,378,917.83805
1.08397,267,918.023146
2.802227,600,918.455993
0.503236,179,920.10012
1.720151,434,920.437218
0.967375,228,920.601289
1.985928,531,920.979785
0.90619,219,921.125396
2.540957,600,921.562227
0.475832,174,921.682904
2.679265,600,922.098299
0.676063,197,922.222965
2.11806,544,922.606
1.058323,300,922.805973
2.480714,600,923.224364
0.996341,259,923.419772
1.321225,291,923.627217
2.533529,600,924.021676
0.608948,189,924.154323
1.582947,384,924.410117
2.187854,600,924.830011
1.985466,460,925.141179
2.839564,600,925.556069
1.718799,398,925.831337
0.893053,284,926.03432
0.788381,271,926.214348
2.349276,531,926.569905
1.841025,383,926.827218
2.512522,600,928.456388
1.644801,391,928.739208
2.710839,600,929.156183
1.218276,317,929.38811
0.781463,238,929.550269
1.015673,295,929.750699
0.937763,254,929.941187
0.532006,181,930.072837
2.937248,522,930.437409
2.489629,600,930.840924
2.386235,534,931.197021
2.191659,600,931.623859
2.495596,600,932.037261
1.102713,307,932.25619
2.289356,562,932.663662
2.492169,600,933.089585
2.294104,600,933.499486
0.749974,234,933.647091
2.343241,529,934.014203
1.141638,273,934.19373
2.483274,545,934.5802
1.80555,507,934.913813
1.874124,481,936.4269
1.005883,260,936.617391
2.211362,555,937.008707
0.861397,245,937.180248
2.165915,600,937.573892
2.549698,600,937.973352
1.577168,385,938.244831
2.472498,574,938.662751
2.495741,600,939.100117
2.141843,481,939.428773
0.609352,188,939.571184
2.461045,600,939.98807
1.375981,400,940.258348
2.490028,600,940.667267
2.483218,600,941.1171
2.531098,600,941.551937
2.489226,600,942.019198
1.40623,369,942.315962
1.921469,421,942.669586
0.929887,289,942.875069
2.874998,600,944.914928
2.797686,600,945.35477
0.549605,182,945.483425
1.147545,275,945.679444
2.331619,600,946.139721
2.211028,600,946.553614
2.530161,600,946.949664
1.97205,491,947.290762
2.471877,600,947.68922
0.568297,185,947.820868
1.30795,289,948.010361
0.665452,195,948.137022
2.574254,600,948.549928
2.202034,600,948.971314
0.731451,232,949.133389
0.807031,240,949.298945
2.285247,456,949.610113
2.862776,600,950.017025
2.555294,600,950.409188
0.741233,233,950.590703
1.269725,323,950.813109
2.513694,600,951.216069
2.222125,600,953.076115
2.506627,600,953.606056
0.790026,237,953.804034
2.171629,576,954.281266
1.986787,495,954.689683
1.1567,276,954.920074
1.400078,301,955.148484
2.51352,600,955.620187
2.526251,600,956.091436
1.166953,276,956.292936
2.502019,600,956.723874
2.543786,600,957.181272
0.757009,235,957.362297
1.681132,394,957.646078
0.857384,244,957.814631
0.818521,241,957.970178
1.677812,462,958.294312
0.828875,242,958.483405
0.877093,246,958.652956
2.411736,600,959.07836
2.517976,600,959.51922
1.978545,492,959.868877
0.73704,234,960.027438
2.477939,600,961.850032
0.744763,204,961.989169
2.318636,600,962.403088
2.171534,600,962.825957
2.158568,600,963.224456
1.819232,474,963.556296
2.448626,600,963.964709
2.305179,600,964.37661
2.160569,600,964.784552
2.483576,600,965.184473
2.197064,600,965.616864
2.237915,600,966.036742
2.479153,600,966.436673
2.49419,600,966.846062
1.060245,265,967.030082
1.079137,267,967.196635
2.182875,600,967.617509
2.357398,600,968.022979
2.380639,600,969.832673
0.63952,193,969.983274
1.606808,358,970.232171
1.666511,392,970.490985
1.805291,343,970.722367
2.291162,600,971.128786
2.875662,600,971.582575
2.276582,600,971.978094
0.598725,188,972.117324
1.06969,237,972.289863
2.332684,600,972.704792
2.49046,600,973.105307
1.267159,288,973.290814
2.821493,600,973.695281
2.839904,600,974.101156
1.984547,532,974.469251
2.474172,600,974.867673
2.346864,600,975.267169
2.817689,600,975.667062
2.502829,600,976.090434
1.105332,271,977.539505
2.826465,600,977.971468
1.360898,298,978.169901
1.059323,265,978.351926
2.627503,562,978.754358
1.862398,517,979.144823
2.502254,600,979.543283
2.688956,600,979.956219
2.589313,600,980.363148
1.119848,375,980.61248
1.310978,291,980.80547
2.3406,600,981.217402
2.082328,501,981.569466
0.935658,254,981.742015
2.411695,600,982.148984
2.515313,600,982.556892
2.562723,591,982.966799
0.50176,178,983.084485
2.27748,457,983.394723
2.733239,600,983.841589
1.034155,262,984.032593
0.80061,239,984.187217
2.665464,560,985.760122
0.799354,238,985.941145
2.637638,556,986.327627
2.023272,496,986.673726
2.828948,600,987.080639
1.670969,397,987.34992
0.654172,195,987.495085
1.837187,344,987.725014
1.770855,470,988.04371
2.593438,600,988.47209
0.592183,187,988.593275
0.691012,198,988.731904
2.404741,600,989.154774
1.12693,273,989.358229
0.672602,199,989.501886
2.746637,600,989.923738
1.230154,284,990.127209
2.75044,600,990.537113
1.384426,302,990.74755
0.942667,254,990.915102
2.563713,600,991.328505
1.059636,264,991.505058
1.065999,267,991.695061
2.178567,513,992.045632
0.929805,253,993.580072
1.370601,366,993.842405
1.56124,385,994.120627
1.895054,457,994.442309
2.486236,600,994.859201
2.500087,600,995.270259
1.104984,269,995.453724
1.240499,283,995.639735
0.706547,200,995.787341
0.711473,198,995.926967
1.164914,277,996.127432
2.457204,600,996.542326
0.691334,227,996.695026
2.461943,600,997.107925
2.488873,600,997.538773
2.485984,600,997.95267
1.555041,315,998.162759
2.628744,600,998.584695
2.486232,600,998.998589
2.341524,530,999.361133
2.780826,600,999.776066
1.742407,403,1000.056091
0.99311,260,1000.240601
0.788506,209,1001.568101
2.11661,442,1001.88576
2.51055,600,1002.287684
2.518159,600,1002.69311
2.558742,600,1003.099532
2.272147,522,1003.473139
2.396283,600,1003.884041
1.068578,239,1004.059572
2.47707,514,1004.42515
2.307463,561,1004.806636
2.980568,600,1005.235059
0.650552,194,1005.377642
2.697301,600,1005.796519
2.674148,600,1006.226916
0.581925,186,1006.356569
2.514834,600,1006.809396
2.797731,600,1007.2941
3.303019,600,1007.779432
2.128657,545,1008.183863
1.765029,376,1008.491096
2.222953,518,1010.230021
0.722136,203,1010.391098
1.225954,282,1010.623477
0.574026,185,1010.798012
2.321111,461,1011.206427
2.867623,600,1011.690413
0.695433,198,1011.837021
2.606358,558,1012.226485
2.52627,600,1012.654358
0.952953,254,1012.832888
0.798963,274,1013.038338
0.798917,211,1013.188445
3.162087,600,1013.616301
2.855891,600,1014.036177
2.541328,600,1014.473118
2.56147,600,1014.892013
2.597672,600,1015.309895
1.470019,344,1015.56621
2.828532,600,1015.984163
1.581758,318,1016.209048
2.311447,564,1016.604988
0.76534,207,1016.756622
2.27839,501,1017.103164
1.686193,395,1018.595854
2.617115,600,1019.036257
1.870293,449,1019.353884
2.55699,600,1019.786746
2.863489,600,1020.211646
2.880082,600,1020.63049
2.5231,600,1021.068328
0.774334,208,1021.223421
1.550898,382,1021.494729
2.840983,600,1021.91557
2.555905,600,1022.33097
0.619106,190,1022.463649
2.811342,600,1022.881149
2.818925,600,1023.29954
2.763818,600,1023.727396
2.843125,600,1024.142796
2.793078,600,1024.57718
3.123091,600,1024.990582
2.793599,600,1026.95391
0.623653,191,1027.101482
1.672341,435,1027.392714
1.925641,461,1027.727869
0.621186,190,1027.856034
1.055429,263,1028.024092
2.856166,600,1028.478913
2.309991,459,1028.807051
3.183553,600,1029.241027
0.595124,188,1029.372151
1.927412,459,1029.721257
2.820171,600,1030.152105
0.617719,190,1030.285263
3.173306,600,1030.693798
2.842343,600,1031.127246
1.930971,465,1031.450383
2.504746,600,1031.869261
0.975196,293,1032.079702
0.962293,254,1032.273188
2.487665,600,1032.689386
2.780904,600,1033.143172
0.488661,175,1033.262852
0.568485,185,1033.383529
2.634186,600,1035.196225
2.882692,600,1035.61665
2.510826,600,1036.031066
2.659776,600,1036.456928
2.774356,600,1036.912293
0.484383,175,1037.055908
0.587417,186,1037.183567
2.152128,546,1037.565209
2.532256,600,1037.984219
0.72913,201,1038.126838
2.652381,557,1038.534749
0.605024,191,1038.667392
2.393574,600,1039.091385
2.613427,593,1039.514772
1.360004,295,1039.719225
2.003195,428,1040.028398
0.682763,198,1040.170018
0.815476,240,1040.353527
2.482653,600,1040.780891
1.334608,291,1040.988887
1.26692,324,1041.215237
2.505868,600,1041.634117
0.637945,191,1041.761287
1.881346,453,1043.346401
1.082335,268,1043.551851
2.95649,588,1043.960238
2.927657,600,1044.403091
1.881046,416,1044.696349
3.463309,600,1045.110199
2.82057,600,1045.526723
2.924923,600,1045.964065
3.119275,600,1046.404398
2.514849,600,1046.841228
2.080807,437,1047.1504
1.095705,269,1047.330642
2.609702,592,1047.78704
2.851089,600,1048.221877
1.954815,423,1048.537034
2.78372,600,1048.951492
1.147413,273,1049.174909
2.358727,597,1049.601276
2.833948,600,1050.024146
2.4675,581,1051.78198
1.468866,344,1052.025666
0.697025,199,1052.169971
1.912869,417,1052.466179
2.717215,600,1052.886563
1.852972,344,1053.117946
0.645763,192,1053.250627
0.929728,252,1053.439095
2.861759,600,1053.88579
1.88747,415,1054.18015
2.821863,600,1054.605015
0.456388,172,1054.723735
1.964886,424,1055.040357
3.083625,600,1055.460244
1.037863,297,1055.662771
2.791553,600,1056.084695
2.841107,600,1056.507567
0.605028,189,1056.652178
1.048042,263,1056.845319
0.496964,175,1056.973973
2.087478,437,1057.282738
2.036073,467,1057.616411
0.811165,209,1057.755998
0.602239,190,1057.894625
1.23714,321,1058.136019
0.459422,173,1058.266633
0.574631,184,1059.794991
0.543539,180,1059.942109
3.225778,600,1060.397407
2.843111,600,1060.826845
0.451856,172,1060.953019
1.293764,288,1061.163043
2.553034,600,1061.601869
1.291732,325,1061.847214
1.458509,345,1062.093559
0.784881,238,1062.265692
2.592089,600,1062.69409
0.603567,188,1062.836672
0.510459,179,1062.969317
2.945018,600,1063.401204
1.32793,328,1063.633088
1.833085,446,1063.950887
0.625542,191,1064.084081
2.850188,600,1064.512527
0.548891,185,1064.649124
2.798649,600,1065.079985
2.83748,600,1065.495516
2.236081,383,1065.762281
1.058526,265,1065.954767
0.556296,184,1066.08143
2.701577,600,1066.518263
2.892769,600,1068.446687
2.871855,600,1068.870664
0.815909,240,1069.041236
2.826908,600,1069.468093
3.167267,600,1069.909426
2.846511,600,1070.350248
2.560337,600,1070.760195
1.001033,258,1070.95172
1.245488,323,1071.173092
1.453543,371,1071.444397
0.882379,247,1071.62838
2.489205,546,1072.019845
2.845922,600,1072.478153
2.069725,432,1072.803321
0.891369,247,1072.965849
0.865406,215,1073.151352
1.933372,389,1073.459035
0.796821,239,1073.665075
0.660519,194,1073.8057
1.15677,276,1074.027122
2.77733,600,1074.493383
2.842159,600,1074.96866
2.846806,600,1075.501861
1.667265,394,1077.043273
0.655712,193,1077.198858
2.836295,600,1077.655709
1.064241,266,1077.846163
0.678575,197,1077.988781
3.059825,600,1078.394697
2.815751,600,1078.821579
3.148384,600,1079.248945
2.744398,600,1079.696747
2.55193,600,1080.114734
1.212017,280,1080.317194
0.999328,259,1080.496737
3.493556,600,1080.921079
2.550794,600,1081.345544
0.898195,249,1081.519079
0.749857,204,1081.656748
0.755147,205,1081.791387
2.414737,506,1082.14145
1.433288,304,1082.35639
0.9846,258,1082.55288
1.373724,298,1082.763825
0.644927,193,1082.903955
0.575593,185,1083.032612
2.851214,600,1083.450493
1.06614,266,1083.648006
2.368932,503,1085.307114
1.617821,389,1085.587375
1.589109,387,1085.863181
3.231173,600,1086.271125
1.270816,287,1086.470593
1.453741,373,1086.74542
1.676795,395,1087.026626
1.068029,267,1087.210136
0.98777,258,1087.395417
2.558243,600,1087.800333
1.104599,271,1087.98085
3.351207,600,1088.392258
0.995457,260,1088.57976
2.135464,508,1088.918905
2.492982,600,1089.325874
0.881613,247,1089.487441
2.629761,558,1089.878903
2.581813,552,1090.265872
1.425999,304,1090.485285
2.696573,600,1090.899215
2.98016,592,1091.301183
2.997593,600,1091.7061
1.303939,291,1093.166774
2.569259,600,1093.596158
1.195374,279,1093.805597
1.343931,361,1094.04809
2.329117,600,1094.460496
2.503625,600,1094.855441
2.528759,600,1095.259873
0.823171,212,1095.408476
2.504986,600,1095.816895
3.011108,600,1096.218328
2.506212,600,1096.621249
2.599611,555,1097.007259
2.332835,528,1097.349855
3.205801,600,1097.747789
2.855791,600,1098.133271
2.529482,600,1098.561673
0.605668,190,1098.703841
3.129163,600,1099.116109
2.487229,600,1099.510093
0.896469,249,1101.028459
1.310805,358,1101.307711
2.657499,600,1101.728105
2.836728,600,1102.135522
0.929314,252,1102.303091
2.87786,600,1102.70253
2.68603,561,1103.071545
2.910848,588,1103.471981
1.621234,456,1103.774781
1.62886,391,1104.045194
1.015525,263,1104.218689
1.104073,242,1104.382253
1.963697,425,1104.67697
1.153789,275,1104.856489
2.807839,576,1105.249437
1.875475,416,1105.531945
0.847427,244,1105.717447
2.254612,518,1106.094439
2.096651,437,1106.372693
3.082094,600,1106.795622
0.626362,190,1106.922327
3.173193,600,1107.328444
1.391074,299,1107.544817
2.658284,564,1109.207916
2.940586,600,1109.611836
2.69542,600,1110.020321
2.91145,600,1110.417298
0.916046,251,1110.592839
1.067517,266,1110.782333
1.365747,333,1110.995764
2.568491,600,1111.430189
2.67231,600,1111.824761
2.91895,600,1112.223728
2.654017,600,1112.642637
1.416811,338,1112.855588
2.881768,600,1113.246549
2.060203,432,1113.550728
2.287446,522,1113.920765
2.760954,600,1114.305752
2.488937,600,1114.695711
2.947293,600,1115.114101
0.85694,215,1115.248746
0.712211,230,1115.39885
2.811549,600,1117.106022
2.512456,600,1117.512958
2.80166,600,1117.908897
2.604344,600,1118.329018
2.822471,600,1118.745488
1.838698,383,1119.001327
0.563667,185,1119.138123
1.984893,427,1119.450794
2.835945,600,1119.863688
3.011919,600,1120.280086
1.340085,361,1120.530472
0.796614,210,1120.670565
3.15391,600,1121.072566
1.298144,324,1121.282004
1.724699,335,1121.510394
2.909981,600,1121.990111
2.797908,600,1122.439418
1.334748,294,1122.637885
3.138727,600,1123.025847
2.826434,600,1123.439259
3.193781,600,1125.144216
1.385159,339,1125.365628
2.843842,600,1125.77406
2.845897,600,1126.193465
2.83692,600,1126.582428
2.844871,600,1127.002817
2.675957,600,1127.408783
2.866594,600,1127.833174
3.193732,600,1128.257043
0.875778,217,1128.403687
2.839975,600,1128.815553
0.855918,216,1128.969148
3.143402,600,1129.367705
2.461194,543,1129.736264
2.86021,600,1130.165118
2.516374,600,1130.584013
2.598685,525,1130.938577
2.810735,600,1131.32962
2.623065,600,1133.075594
2.855387,600,1133.512426
2.839929,600,1133.919845
3.172359,600,1134.322831
2.829199,600,1134.731267
2.887784,600,1135.153138
2.709574,600,1135.55407
3.059534,600,1135.956507
2.837011,600,1136.367222
2.950289,600,1136.771131
2.836558,600,1137.238396
2.87529,600,1137.698775
2.863055,600,1138.191012
2.581027,600,1138.631832
2.859347,600,1139.112572
3.105647,600,1139.579939
1.26272,324,1139.821255
3.192334,600,1141.50878
1.796609,407,1141.820945
2.111733,439,1142.147074
1.202173,250,1142.344548
1.861629,413,1142.660919
2.673794,600,1143.111764
2.465555,542,1143.467812
3.31462,600,1143.866318
2.885369,600,1144.290148
1.541772,382,1144.561073
2.867702,600,1144.963996
1.211545,281,1145.151456
1.101542,272,1145.338954
1.801956,383,1145.589796
1.3508,296,1145.79824
1.492728,375,1146.046088
2.884123,586,1146.437572
2.696381,600,1146.867467
2.840309,600,1147.317279
2.859402,600,1147.826315
2.83776,600,1149.756864
2.685215,600,1150.193206
2.879116,600,1150.599167
2.724029,600,1151.012081
2.846252,600,1151.440933
2.530983,600,1151.860817
3.032277,600,1152.290717
2.899888,600,1152.692657
2.939428,600,1153.109126
1.61519,390,1153.366439
2.527667,600,1153.785969
2.918842,600,1154.205865
2.749068,600,1154.61082
0.982025,258,1154.787323
2.840415,600,1155.206697
3.2147,600,1155.616621
2.660482,600,1156.034014
0.764167,204,1157.494734
0.660067,194,1157.649323
3.138536,600,1158.07023
0.935221,223,1158.232761
2.816459,600,1158.651588
2.795367,600,1159.069044
2.809982,600,1159.465979
2.035395,470,1159.796095
2.080323,436,1160.10329
