episode,rewards,VL,PL*1e7
0,303.7719488888979,13.719436705112457,-0.8719507604837418
1,439.25356286764145,18.484769821166992,0.4621688276529312
2,259.29557632654905,3.125781014561653,0.8230563253164291
3,273.5969503633678,4.87147656083107,-0.4284083843231201
4,294.1721625998616,3.3978075087070465,-0.3189779818058014
5,336.0804355442524,1.795758217573166,-0.9685754776000977
6,215.37408025562763,4.366923779249191,0.3003515303134918
7,282.3676389977336,7.492944747209549,0.5331821739673615
8,342.4295360222459,6.855644941329956,-0.23515895009040833
9,253.39793218672276,5.3143322467803955,0.053551048040390015
10,237.36199224367738,1.2737266346812248,-0.3306195139884949
11,335.6048162430525,7.997988849878311,-0.10943040251731873
12,225.07868637889624,0.9958573170006275,0.30151568353176117
13,305.7365380078554,8.52502155303955,-0.053551048040390015
14,327.0462611615658,1.441446952521801,0.9045470505952835
15,308.54320426285267,6.501447059214115,0.2584420144557953
16,314.58851535618305,4.466559883207083,0.2514570951461792
17,300.07404313981533,4.858283273875713,-0.3050081431865692
18,257.2837782278657,12.22570675611496,0.046566128730773926
19,225.61815471202135,8.446032375097275,-0.03259629011154175
20,273.1537236198783,1.5447672307491302,-0.16763806343078613
21,232.40831097215414,15.126807928085327,-0.28405338525772095
22,341.5804159939289,5.078673169016838,0.07450580596923828
23,327.84808690845966,5.740484148263931,-0.39581209421157837
24,215.8863428197801,9.33451683819294,-0.13504177331924438
25,276.5214419104159,9.01333786547184,-0.14784745872020721
26,286.9280244112015,5.477255821228027,-0.07683411240577698
27,183.11999946832657,2.930678069591522,-0.3632158041000366
28,166.28588140569627,2.46275382488966,-0.1484295353293419
29,193.75506092235446,0.8556254729628563,0.10943040251731873
30,160.5897507276386,1.2689320668578148,-0.05122274160385132
31,167.0842392705381,1.243085339665413,-0.3096647560596466
32,275.49083863943815,15.71261203289032,-0.12223608791828156
33,273.53177313506603,7.653135992586613,0.02561137080192566
34,168.37612533196807,6.784547358751297,0.04190951585769653
35,203.11858797073364,5.4324688240885735,-0.09313225746154785
36,348.58442839980125,9.040519148111343,-0.29336661100387573
37,336.75724272429943,2.280911237001419,-0.3504101186990738
38,248.13972357660532,5.510713540017605,-0.10477378964424133
39,295.2703183144331,4.484469048678875,0.10011717677116394
40,280.9996765553951,3.502463310956955,-0.07450580596923828
41,228.4605024755001,3.993480145931244,-0.1327134668827057
42,290.1473961174488,3.4005135744810104,-0.24214386940002441
43,550.2373317182064,13.473747670650482,0.07334165275096893
44,447.14161048829556,20.176540434360504,0.5413312464952469
45,320.0122300684452,2.398714616894722,-0.41211023926734924
46,271.4044606909156,2.398011092096567,-0.034924596548080444
47,465.67146164923906,13.300235882401466,-0.07450580596923828
48,391.5107839554548,3.1167102940380573,-0.0651925802230835
49,363.6807829141617,3.6026001647114754,0.130385160446167
50,623.6510917842388,17.36681416630745,0.23981556296348572
51,591.8737276494503,17.96679237484932,-0.10710209608078003
52,315.19344064593315,3.94613266736269,-0.40512531995773315
53,299.97189435362816,1.5510342493653297,-0.24330802261829376
54,381.57030856609344,7.1682757288217545,0.046566128730773926
55,282.6777043938637,6.071585237979889,0.09778887033462524
56,343.75648650527,8.260637491941452,0.04190951585769653
57,301.11020690202713,6.054979711771011,0.01862645149230957
58,380.41267344355583,9.763308599591255,-0.3166496753692627
59,323.29950284957886,4.6250634379684925,0.047730281949043274
60,343.3885418176651,6.786636985838413,-0.2468004822731018
61,363.0009327530861,4.7914620116353035,0.03841705620288849
62,609.3825356066227,18.412000626325607,0.2468004822731018
63,279.8921877592802,2.232162958011031,0.01862645149230957
64,251.91195391118526,2.441932026296854,-0.2537854015827179
65,337.5610153526068,1.0814917273819447,0.07334165275096893
66,488.8861956745386,6.607092127203941,-0.011641532182693481
67,423.13920107483864,18.752271205186844,0.14784745872020721
68,200.65378703176975,0.2537454245612025,-0.1641456037759781
69,185.0254999883473,0.9799427520483732,-0.1909211277961731
