episode,rewards,VL,PL*1e7
0,303.7719488888979,2.301223859190941,-0.8719507604837418
1,439.25356286764145,3.683834582567215,-0.655418261885643
2,271.6842178571969,0.6729112081229687,0.1618172973394394
3,276.33096009120345,5.158800885081291,-0.28638169169425964
4,206.45219176262617,0.7155025098472834,-0.1327134668827057
5,285.85449424013495,0.5128878299146891,-0.3795139491558075
6,283.09535175561905,2.2363269329071045,-0.16298145055770874
7,403.5877943187952,4.934768985956907,-0.24214386940002441
8,227.00611611828208,4.641777537763119,0.10826624929904938
9,541.6212557554245,9.512361630797386,0.5308538675308228
10,340.85633880645037,4.908913750201464,-0.03958120942115784
11,453.4133438169956,8.59911622852087,0.08381903171539307
12,457.23217575252056,11.180951043963432,-0.027939677238464355
13,337.294395416975,5.840005191043019,-0.07217749953269958
14,379.7275508195162,7.089969761669636,0.0
15,232.3162059187889,4.01832540333271,0.2561137080192566
16,405.55270186811686,4.6177430264651775,-0.10477378964424133
17,393.4880467131734,2.5732481740415096,0.009313225746154785
18,211.17504724115133,0.3168740840628743,-0.5657784640789032
19,272.50988756865263,5.200806815177202,0.10011717677116394
20,234.1451892182231,0.6439417852088809,-0.04423782229423523
21,231.32659728080034,0.16586857475340366,0.4062894731760025
22,620.2737486287951,1.8310374319553375,0.08207280188798904
23,262.1312524676323,4.594684299081564,-0.3725290298461914
24,300.5910511612892,5.912673518061638,-0.20954757928848267
25,293.7173535004258,2.7043426297605038,0.35855919122695923
26,491.4350521750748,3.1144738495349884,0.41676685214042664
27,255.11513293534517,13.114026725292206,-0.01862645149230957
28,217.97741720080376,1.0546368323266506,0.47963112592697144
29,235.53488417714834,1.5823446791619062,-0.6845220923423767
30,221.81838083267212,1.7817053459584713,0.2468004822731018
31,298.9816102683544,1.8909721933305264,-0.0628642737865448
32,296.2054791972041,0.9884840659797192,-0.027939677238464355
33,327.44361586868763,0.5915936715900898,-0.09546056389808655
34,359.14693358540535,3.5962166022509336,0.08614733815193176
35,291.3588452935219,7.760884463787079,0.07799826562404633
36,539.7531635761261,5.830645278096199,-0.4284083843231201
37,304.3222002014518,0.9662949815392494,0.3748573362827301
38,524.562760412693,0.7911800742149353,-0.24097971618175507
39,358.6307067871094,8.138593807816505,-0.02561137080192566
40,204.73680575191975,2.354307621717453,0.7241033017635345
41,365.2174190580845,2.3190485760569572,-0.1641456037759781
42,446.1994099020958,15.343443989753723,0.04190951585769653
43,201.0289959460497,0.7387510053813457,0.8638016879558563
44,291.3520639240742,0.5620285393670201,-0.28638169169425964
45,346.9320978522301,4.73922311887145,0.07916241884231567
46,658.470137566328,14.73980900645256,-0.7986091077327728
47,238.48169860988855,2.2933312635868788,0.28638169169425964
48,656.4887637495995,4.849317915737629,0.3748573362827301
49,616.4607527256012,12.065839178860188,-0.43481122702360153
50,519.3082428127527,9.91952595114708,0.013969838619232178
51,320.9442673847079,0.2907513929530978,0.33294782042503357
52,342.0626490712166,3.3864111602306366,0.01862645149230957
53,272.84371576458216,0.4643507469445467,1.3120006769895554
54,633.2078284919262,2.482897512614727,-0.3888271749019623
55,269.94333235919476,1.3402058482170105,0.12863893061876297
56,637.4052938520908,3.9548666700720787,-0.14668330550193787
57,283.123838365078,6.156278625130653,-0.009313225746154785
58,423.1786284148693,4.758393242955208,0.006984919309616089
59,306.0642658919096,0.5387480594217777,-0.21042069420218468
60,563.8428873419762,1.1470396481454372,0.35855919122695923
61,331.7553814202547,1.0036136321723461,-0.1100124791264534
62,292.7903856039047,0.37030096910893917,0.20954757928848267
63,197.66238854825497,0.3497747993096709,-0.08963979780673981
64,539.9642795026302,2.007314719259739,-0.3748573362827301
65,326.96901838481426,0.4691544622182846,-0.8777715265750885
66,201.49196991324425,0.46868497878313065,0.889413058757782
67,360.2978649660945,0.41910544503480196,0.22933818399906158
68,334.62213113904,2.9315683767199516,0.03259629011154175
69,256.5668159350753,1.3942643739283085,-0.027939677238464355
70,215.12136951088905,1.7686322405934334,0.1862645149230957
71,527.8795904740691,0.5927614476531744,0.5424953997135162
72,511.68510803580284,12.421261832118034,-0.19790604710578918
73,269.42034158855677,2.5219505727291107,0.03259629011154175
74,679.4492993950844,10.464722089469433,0.17695128917694092
75,229.49380575865507,0.717825960367918,-0.05122274160385132
76,382.0863091647625,1.600497793406248,-0.17345882952213287
77,393.28253193199635,6.793449059128761,-0.10710209608078003
78,217.74838963523507,0.260399317368865,-0.1234002411365509
79,412.9848289191723,3.428187895566225,0.13737007975578308
80,277.39499782025814,2.7291383631527424,0.08440110832452774
81,184.0158415697515,0.17456459952518344,0.09313225746154785
82,300.1544117666781,0.19695006450638175,0.21944288164377213
83,534.0237450003624,9.979706428945065,-0.10011717677116394
84,631.9429204165936,20.896713942289352,-0.3213062882423401
85,526.937899440527,26.014400213956833,0.060535967350006104
86,188.5296614319086,0.49925625463947654,-0.016298145055770874
87,386.68197239749134,0.13581684324890375,0.41676685214042664
88,573.7740660905838,10.705003838986158,-0.0314321368932724
89,472.3250145316124,26.122251003980637,-0.04423782229423523
90,300.5705375671387,0.3009983850643039,0.5669426172971725
91,214.16447386145592,0.4949484607204795,0.03958120942115784
92,295.70444072037935,0.46704710833728313,0.0651925802230835
93,223.49382738769054,1.578868079930544,0.08614733815193176
94,330.9114897698164,0.18456063885241747,-0.1594889909029007
95,579.7199132293463,1.1356356022879481,-0.4493631422519684
96,433.36301678419113,7.897946275770664,0.2712476998567581
97,173.25450647622347,1.0703592617064714,0.09546056389808655
98,459.06686919927597,2.4551085606217384,-0.07217749953269958
99,268.4816180020571,0.70892942417413,0.27939677238464355
100,216.35413618385792,0.27900140173733234,0.3119930624961853
101,642.9681188762188,18.546703904867172,0.12107193470001221
102,647.715634226799,16.109283603727818,-0.06984919309616089
103,582.2481178343296,7.062485735863447,-0.23981556296348572
104,239.62927463650703,0.788157862611115,-0.11757947504520416
105,251.93000519275665,0.7186691835522652,0.521540641784668
106,265.77520199120045,0.8670111931860447,-0.07217749953269958
107,413.3602634072304,4.808359649032354,0.27241185307502747
108,623.5819046497345,24.261409014463425,0.05587935447692871
109,494.4532360136509,3.9557120576500893,-0.030267983675003052
110,225.81536656990647,0.2594259725883603,0.3338209353387356
111,454.2924493253231,9.186964094638824,-0.060535967350006104
112,299.72345224767923,0.1625550240278244,-0.06752088665962219
113,554.4918042123318,8.829411372542381,0.023283064365386963
114,507.66720409691334,10.12612565793097,0.6007030606269836
115,189.3086585253477,0.20181002281606197,0.7124617695808411
116,143.42658991739154,0.048633589525707066,-0.5116453394293785
117,474.9266939200461,0.13051101751625538,0.27299392968416214
118,264.45041040331125,16.40153573639691,0.0
119,480.45093708485365,0.22554482659325004,-0.2584420144557953
120,211.1022817492485,2.788661301601678,-0.020954757928848267
121,468.4424693956971,4.863048613071442,0.043655745685100555
122,237.8295545130968,0.6049724677577615,0.28870999813079834
123,225.20541556179523,0.44731690594926476,0.2444721758365631
124,201.22464003413916,0.0806644328404218,0.41443854570388794
125,666.0365886315703,0.5719715468585491,0.5972106009721756
126,256.6160975769162,6.520313042216003,0.05587935447692871
127,224.0409570634365,0.30390311777591705,-0.3073364496231079
128,288.516222640872,1.9602078720927238,-0.5611218512058258
129,207.14612234011292,0.09671936370432377,0.40512531995773315
130,249.79269513487816,0.12267819698899984,0.2153683453798294
131,281.36419078707695,0.14101335499435663,-1.0104849934577942
132,474.617141276598,9.144016712903976,-0.01280568540096283
133,602.4046567380428,13.077936045825481,-0.05587935447692871
134,295.75220714509487,0.5664496589452028,-0.05587935447692871
135,549.0930718779564,2.8694464936852455,-0.04190951585769653
136,469.7594877779484,6.022679679095745,0.16298145055770874
137,350.1398547142744,9.662043493241072,0.1955777406692505
138,560.924425214529,0.984011072665453,0.2584420144557953
139,381.66680520772934,14.898272775113583,0.10011717677116394
140,531.6441071927547,0.8667267933487892,-0.17229467630386353
141,329.43904726207256,8.002223420888186,0.08381903171539307
142,375.5043160915375,1.8146416023373604,-0.046566128730773926
143,460.27387169003487,1.455599021166563,-0.13969838619232178
144,617.0554662644863,14.085282422602177,0.15366822481155396
145,685.0190073251724,12.217839535325766,-0.14901161193847656
146,649.3502823710442,9.442959912121296,-0.42142346501350403
147,372.3976279273629,1.5706800846382976,-0.02561137080192566
148,238.7551884651184,0.27703446988016367,-0.10360963642597198
149,197.65888265520334,0.24349022842943668,0.06402842700481415
150,273.219541169703,0.196501977276057,-0.17811544239521027
151,473.6562986075878,3.787307672202587,-0.10360963642597198
152,200.8220808878541,0.22544451896101236,0.11990778148174286
153,571.1489303745329,0.3087642975151539,-0.5570473149418831
154,288.04460895061493,2.4890762958675623,-0.18277205526828766
155,220.48726529628038,0.2608937472105026,-0.4959292709827423
156,321.4827069416642,0.6946658724918962,-0.3632158041000366
157,413.40078127384186,1.2483928501605988,-0.10477378964424133
158,237.24551451951265,0.18004694860428572,-0.20838342607021332
159,578.7526774406433,0.9826482264325023,0.8218921720981598
160,597.798956990242,1.4271962214261293,0.23283064365386963
161,427.1279426589608,0.14548522792756557,-0.26193447411060333
162,223.00583373196423,0.7596260756254196,0.08032657206058502
163,590.088274165988,3.1345273219048977,0.183936208486557
164,281.1698272675276,0.10494236391969025,-0.3096647560596466
165,440.8103248625994,0.08594199689105153,0.03259629011154175
166,382.43279787898064,0.10346352914348245,-0.0628642737865448
167,391.4428632259369,0.11680696532130241,-0.20954757928848267
168,648.3673091232777,2.115005113184452,0.20489096641540527
169,410.6607027836144,1.7525308672338724,-0.04889443516731262
170,334.3793152682483,0.08161357324570417,-0.130385160446167
171,395.8285297304392,13.111851170659065,-0.2537854015827179
172,261.2569380104542,0.1762226396240294,-0.052386894822120667
173,281.83988965302706,2.913237290456891,-0.10477378964424133
174,285.10923735797405,0.1444911607541144,-0.12223608791828156
175,230.95674601197243,0.18492137221619487,-0.0651925802230835
176,345.5238936059177,0.23573345318436623,-0.5681067705154419
177,440.04486579820514,0.9770302549004555,-0.08149072527885437
178,668.089898109436,0.5003350097686052,-0.6309710443019867
179,372.2153552286327,0.03216121974401176,0.19674189388751984
180,288.3920868821442,3.299475872889161,0.3504101186990738
181,327.3514653407037,0.6228936119005084,0.7241033017635345
182,409.17053446546197,0.08554749237373471,-0.09255018085241318
183,532.4940178096294,0.28686885815113783,-0.11874362826347351
184,375.9438946284354,0.8529144609346986,0.010477378964424133
185,333.7064886242151,0.11577107477933168,-0.11990778148174286
186,536.9954024255276,0.6928152060136199,-0.2491287887096405
187,403.6325260847807,0.4633180261589587,0.04423782229423523
188,180.44980455376208,0.07956151850521564,-0.2689193934202194
189,634.4469617828727,0.20699933357536793,-0.01862645149230957
190,684.2418533861637,1.9381847754120827,-0.17927959561347961
191,459.4215809106827,6.676928095519543,-0.5122274160385132
192,482.86200077831745,0.28703091014176607,-0.015133991837501526
193,260.44767448306084,0.15325261186808348,-0.15133991837501526
194,440.8287076354027,0.31255484744906425,0.27474015951156616
195,432.421830534935,0.543689145706594,-0.208965502679348
196,318.74610313028097,0.3199374384712428,0.47730281949043274
197,556.7405466102064,0.09298328566364944,0.5168840289115906
198,549.9105451740324,4.267889571376145,-0.020954757928848267
199,556.1840676516294,0.11876642191782594,0.19033905118703842
200,587.1298156827688,0.09611465991474688,-0.9767245501279831
201,303.00317492708564,0.6682377285324037,-0.18742866814136505
202,199.00228747352958,0.10907722311094403,0.2561137080192566
203,174.7076591476798,0.06742159626446664,0.17578713595867157
204,426.43626686930656,0.9148287801072001,0.08381903171539307
205,196.71629036217928,0.06755481217987835,-0.04889443516731262
206,212.71325651183724,0.039946390548720956,0.21187588572502136
207,356.6936837397516,0.033190984395332634,0.16705598682165146
208,379.0973468720913,0.11427140492014587,-0.16472768038511276
209,284.0934115499258,0.042676111683249474,-0.02444721758365631
210,463.7742588073015,0.051424558041617274,0.35011908039450645
211,354.62277848273516,0.2002000231295824,0.20954757928848267
212,500.5266743302345,0.38310315227136016,0.21187588572502136
213,631.1674819290638,8.088106165640056,-0.08847564458847046
214,459.25128200650215,0.36878737434744835,0.046566128730773926
215,492.61213789880276,0.06411131878849119,-1.5739351511001587
216,315.3260909728706,4.8377097658813,-0.17229467630386353
217,545.4034851640463,2.6734386198222637,0.13504177331924438
218,219.581388335675,0.08413122803904116,0.835862010717392
219,545.6692455112934,0.8064648462459445,0.14784745872020721
220,513.1461585015059,0.46771627897396684,0.34924596548080444
221,318.68083576858044,0.12361128209158778,0.0966247171163559
222,250.9263930954039,1.43081908300519,-0.09080395102500916
223,210.5579856671393,0.3799472749233246,0.07217749953269958
224,286.48245972022414,0.05283716204576194,-0.11641532182693481
225,254.42153173312545,1.6843554228544235,0.15366822481155396
226,281.88295666128397,0.48360270261764526,0.17229467630386353
227,239.77442865259945,1.5832842215895653,-0.08614733815193176
228,371.56917318701744,0.1459598788060248,-0.13504177331924438
229,193.37985197082162,0.09533796785399318,-0.1461012288928032
230,265.96044132858515,1.2951488997787237,-0.3795139491558075
231,256.8483342472464,0.34200681978836656,0.20721927285194397
232,234.71241389214993,0.20635717199184,-0.059371814131736755
233,275.83489698171616,0.08491528290323913,-0.07596099749207497
234,317.2918838560581,0.13183373119682074,-0.17462298274040222
235,557.8464669138193,1.3528005862608552,-0.3259629011154175
236,240.1543145775795,0.25020480528473854,-0.013969838619232178
237,239.52892985194921,0.21912499656900764,-0.40046870708465576
238,530.0939807146788,0.07620589574798942,0.2537854015827179
239,301.93018302321434,0.2382330757100135,-0.13969838619232178
240,338.0549913570285,0.08780588861554861,-0.6670597940683365
241,520.6565215960145,0.36133342841640115,0.4912726581096649
242,289.4508085306734,1.599105360917747,-0.29336661100387573
243,502.8285421207547,0.0792656522244215,0.22584572434425354
244,291.25475423038006,1.0595573666505516,-0.14668330550193787
245,457.8377770781517,0.313011659309268,-0.1909211277961731
246,239.0078237876296,0.21661588829010725,-0.5529727786779404
247,568.82502091676,0.10162494238466024,-0.17811544239521027
248,482.6709289699793,0.05303329066373408,-0.07799826562404633
249,538.2304291427135,0.05395081301685423,-0.04423782229423523
250,474.6061291396618,0.2161803152412176,0.1257285475730896
251,584.0299077257514,0.15946389362215996,0.16763806343078613
252,284.275207426399,0.07329069054685533,-0.10710209608078003
253,471.0736459195614,0.8484369926154613,-0.37602148950099945
254,409.0922394245863,0.07959119463339448,0.0157160684466362
255,660.5176436603069,2.148704276420176,0.4936009645462036
256,396.1113997101784,0.485425868537277,-0.009313225746154785
257,353.7042669951916,0.1443447859492153,0.17404090613126755
258,592.5081909820437,0.05202454375103116,-0.4604225978255272
259,290.59959980100393,0.2882750714197755,-0.1909211277961731
260,492.7900179028511,0.03500299982260913,0.07683411240577698
261,503.76104249060154,1.2203147616237402,0.046566128730773926
262,533.250393666327,0.8762547550722957,-0.1816079020500183
263,438.9888993650675,0.0569241305347532,-0.36583514884114265
264,471.0199084728956,0.14656170411035419,-0.36117853596806526
265,268.9413818195462,0.11333529162220657,-0.06635673344135284
266,346.87012979388237,0.048008371028117836,-0.12631062418222427
267,546.2687053233385,1.0846142759546638,-0.10943040251731873
268,405.4090559333563,0.9620348028838634,0.27706846594810486
269,405.8500804454088,0.939057981595397,0.11175870895385742
270,331.1130000445992,0.03724215680267662,0.07217749953269958
271,348.1201036348939,0.4171214057132602,-0.09080395102500916
272,289.4648379161954,0.0701873900834471,-0.0919681042432785
273,339.1811479181051,0.21219734894111753,0.4353933036327362
274,328.0949874743819,0.06869373866356909,-0.3573950380086899
275,511.3334996700287,0.27458418044261634,-0.09778887033462524
276,301.5045009329915,0.15644316049292684,0.08149072527885437
277,258.3022951632738,0.03177504346240312,0.3009336069226265
278,369.1852265521884,0.04033502726815641,-0.8731149137020111
279,424.83875500783324,3.819784063845873,-0.20256265997886658
280,324.2304270863533,0.07616467960178852,-0.47264620661735535
281,362.27638982981443,0.09211372607387602,0.5558831617236137
282,540.3591868653893,2.4899369943886995,0.3795139491558075
283,522.2296165525913,0.5899881408549845,0.013969838619232178
284,435.7211985811591,1.1620637783780694,-0.23050233721733093
285,282.384854298085,0.07819201052188873,0.0942964106798172
286,662.4659695029259,0.9806708227843046,0.004656612873077393
287,333.4436415657401,0.05799549026414752,0.2654269337654114
288,361.6502945832908,0.09285436058416963,0.19674189388751984
289,430.23088033497334,0.8050592497456819,0.08847564458847046
290,327.97445794939995,0.15910067781805992,-0.17171259969472885
291,247.79518118873239,0.32035620883107185,0.11641532182693481
292,216.17883338034153,0.09347693528980017,-0.027939677238464355
293,283.28280222415924,0.25953296246007085,0.37834979593753815
294,470.64042845368385,0.2704954007640481,0.16065314412117004
295,270.8893348351121,0.1535915145650506,0.4062894731760025
296,227.2170673198998,0.08340615080669522,0.3282912075519562
297,257.43612871319056,0.0758220732677728,-0.046566128730773926
298,245.48092816770077,0.07798146596178412,0.1234002411365509
299,380.79795365035534,0.8458230197429657,0.05820766091346741
300,415.1692042648792,1.3139738645404577,0.16065314412117004
301,407.44672356545925,0.08979070279747248,0.39639417082071304
302,396.2587625235319,0.06233539152890444,-0.11874362826347351
303,358.08431789651513,0.0979496834333986,0.2584420144557953
304,459.9051141291857,0.47291494626551867,0.21420419216156006
305,423.09224938973784,0.171529158949852,0.4959292709827423
306,406.591050773859,0.048440193524584174,0.3754394128918648
307,401.36757779866457,0.0537057580659166,-0.3003515303134918
308,397.2415258139372,0.21741221379488707,0.10128132998943329
309,378.4618987068534,0.043721363064832985,-0.10331859812140465
310,285.70192574709654,0.13793278625234962,0.5541369318962097
311,377.65290931612253,0.03899687621742487,-0.020954757928848267
312,403.933313049376,0.06346918945200741,0.01862645149230957
313,234.1590714752674,0.17520321160554886,0.25960616767406464
314,650.249393761158,1.2044444344937801,0.013969838619232178
315,344.20574966818094,0.17977864667773247,-0.1100124791264534
316,560.9974444210529,1.0544485552236438,0.11175870895385742
317,660.6941163539886,1.1279897037893534,-0.20489096641540527
318,279.3199715092778,0.11871453141793609,-0.19266735762357712
319,557.8229663446546,0.07215846190229058,0.5308538675308228
320,430.7963162586093,1.8314170017838478,0.004656612873077393
321,306.2340799048543,0.12732651690021157,0.10419171303510666
322,536.3755542263389,0.13066716538742185,0.27299392968416214
323,249.84914860874414,0.7054960718378425,0.0
324,607.8856457099319,0.04296255100052804,-0.06170012056827545
325,277.6198354884982,1.6569882538169622,0.1885928213596344
326,302.4902244322002,0.07614541728980839,-0.043655745685100555
327,331.3324711024761,1.036618396639824,0.3189779818058014
328,224.90909172222018,0.1070459543261677,0.0628642737865448
329,395.8195978105068,0.05889818142168224,-0.21478626877069473
330,250.71230671927333,0.7995861284434795,0.22351741790771484
331,375.2633852660656,0.39300035685300827,0.32479874789714813
332,616.8506059646606,15.674761518836021,0.13969838619232178
333,558.8491387069225,9.249451197683811,0.13969838619232178
334,192.68382443487644,0.27359419548884034,0.009313225746154785
335,280.5801855176687,0.07088174228556454,-0.13154931366443634
336,274.58529998362064,0.04539741203188896,0.40279701352119446
337,453.48966401815414,0.045432916609570384,0.3440072759985924
338,301.6698818355799,13.919840055517852,0.12107193470001221
339,601.523360490799,16.87674654275179,-0.2561137080192566
340,618.8793260455132,1.268746786750853,-0.130385160446167
341,610.466557264328,17.479319766163826,-0.20838342607021332
342,575.8603973388672,12.193943813443184,0.03958120942115784
343,693.5937418043613,11.416980721056461,-0.019208528101444244
344,555.472507327795,12.579044818878174,0.23050233721733093
345,190.002830080688,0.24315481074154377,-0.4848698154091835
346,383.1967655941844,0.1969150216318667,-0.43015461415052414
347,547.2357372939587,1.3427324816584587,0.444706529378891
348,504.9725208878517,2.858078896999359,-0.06984919309616089
349,527.3366850018501,1.1683981642127037,0.658910721540451
350,536.922080874443,23.860285066068172,-0.07217749953269958
351,472.75221785902977,1.4005416221916676,-0.598374754190445
352,284.6993617862463,1.6916880961507559,-0.10710209608078003
353,588.2303193807602,16.016419921070337,0.16298145055770874
354,694.8352484107018,11.845443744212389,-0.501750037074089
355,683.6733325123787,12.496263761073351,-0.27241185307502747
356,460.5580711364746,2.0935615841299295,-1.30385160446167
357,346.26131419837475,1.1746764974668622,0.7124617695808411
358,581.3044198155403,5.763741048052907,-0.06984919309616089
359,575.3785746693611,20.90602631866932,-0.17462298274040222
360,316.0981160700321,1.3191046882420778,0.22817403078079224
361,385.3108485043049,1.3070742469280958,-0.04190951585769653
362,646.5564686357975,19.381350055336952,0.05122274160385132
363,566.6182001531124,4.251898378133774,0.0651925802230835
364,661.7878393530846,20.811052203178406,-0.06984919309616089
365,494.5909653753042,16.962645526975393,0.22351741790771484
366,253.9354279190302,0.4969754796475172,0.575091689825058
367,502.86029447615147,0.7307791877537966,0.5494803190231323
368,724.2452623546124,7.7383628487586975,-0.4284083843231201
369,675.577913582325,4.880276240408421,0.11641532182693481
370,652.9619827121496,5.960011523216963,0.07916241884231567
371,655.2862302064896,12.714437015354633,0.03958120942115784
372,577.8289529681206,22.953196197748184,-0.03259629011154175
373,609.6884931921959,22.58626225590706,0.10710209608078003
374,439.27362537384033,7.177469380199909,-0.07683411240577698
375,441.6438077688217,3.981285359710455,-0.004656612873077393
376,624.9171589612961,4.7625651359558105,-0.18510036170482635
377,531.5432895720005,20.73927380889654,0.03725290298461914
378,538.511827558279,31.818789392709732,-0.20954757928848267
379,690.5734984725714,14.43715551495552,-0.016298145055770874
380,511.6347874403,3.7919937185943127,-0.521540641784668
381,355.00875824689865,7.3167407643049955,0.07916241884231567
382,197.4777223840356,0.4778401213698089,-0.05820766091346741
383,473.15835102647543,0.88818527944386,0.35855919122695923
384,573.8521900177002,6.5950940772891045,0.12456439435482025
385,429.3919104784727,4.23558022454381,-0.0651925802230835
386,461.16303722560406,5.408095307648182,-0.004656612873077393
387,247.2626434788108,3.58606081828475,-0.21653249859809875
388,187.04601556807756,0.9726689932867885,-0.18277205526828766
389,241.93020763993263,2.2767303213477135,-0.09080395102500916
390,413.25768488645554,4.893366117030382,0.04190951585769653
391,387.6651876568794,0.3732125535607338,0.3111199475824833
392,527.9443238973618,16.385752744972706,0.23515895009040833
393,186.5492016300559,6.64870673418045,0.29569491744041443
394,356.3104685023427,0.21990281995385885,-0.11175870895385742
395,667.1101219803095,33.59414625167847,0.11175870895385742
396,407.24261870235205,4.556990452110767,-0.10128132998943329
397,325.50850892812014,0.4724642150104046,0.03958120942115784
398,244.98368720710278,4.1330944783985615,-0.060535967350006104
399,191.17433935403824,1.1240710765123367,0.09313225746154785
400,401.5184810757637,1.6302254144102335,0.02561137080192566
401,345.6547110751271,4.236296620219946,-0.07683411240577698
402,193.59209532663226,0.4165677037090063,-0.05122274160385132
403,432.92840410768986,11.580690756440163,0.16530975699424744
404,363.9459994509816,0.4666841318830848,0.17462298274040222
405,701.2906496524811,29.210391521453857,-0.16763806343078613
406,630.3521561324596,24.80840991064906,0.23748725652694702
407,255.76250557601452,0.31783361500129104,-0.0651925802230835
408,283.1016631796956,0.1923549014609307,0.10011717677116394
409,173.92831459641457,0.4156581270508468,0.6239861249923706
